date,followers,followers_growth,username,channel,link_profile
2023-02-24,95915,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-25,95966,51,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-26,95963,-3,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-27,95983,20,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-28,96067,84,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-01,96197,130,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-02,96316,119,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-03,96413,97,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-04,96516,103,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-05,96621,105,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-06,96702,81,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-07,96776,74,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-08,96857,81,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-09,96911,54,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-10,96941,30,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-11,96951,10,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-12,96967,16,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-13,97030,63,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-14,97112,82,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-15,97195,83,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-16,97268,73,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-17,97315,47,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-18,97353,38,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-19,97380,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-20,97398,18,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-21,97392,-6,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-22,97397,5,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-23,97405,8,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-24,97427,22,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-25,97423,-4,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-26,97425,2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-27,97439,14,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-28,97462,23,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-29,97496,34,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-30,97581,85,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-03-31,97697,116,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-01,97818,121,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-02,97935,117,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-03,98021,86,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-04,98124,103,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-05,98209,85,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-06,98281,72,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-07,98415,134,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-08,98469,54,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-09,98501,32,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-10,98541,40,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-11,98663,122,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-12,98783,120,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-13,98883,100,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-14,98991,108,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-15,99053,62,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-16,99110,57,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-17,99151,41,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-18,99227,76,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-19,99293,66,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-20,99342,49,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-21,99395,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-22,99466,71,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-23,99507,41,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-24,99537,30,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-25,99566,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-26,99613,47,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-27,99692,79,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-28,99715,23,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-29,99731,16,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-04-30,99744,13,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-01,99748,4,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-02,99773,25,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-03,99798,25,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-04,99841,43,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-05,99955,114,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-06,100014,59,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-07,100036,22,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-08,100065,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-09,100157,92,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-10,100238,81,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-11,100285,47,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-12,100344,59,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-13,100394,50,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-14,100434,40,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-15,100481,47,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-16,100601,120,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-17,100693,92,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-18,100823,130,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-19,100855,32,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-20,100902,47,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-21,100962,60,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-22,101051,89,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-23,101134,83,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-24,101203,69,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-25,101273,70,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-26,101332,59,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-27,101359,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-28,101398,39,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-29,101425,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-30,101473,48,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-05-31,101544,71,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-01,101562,18,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-02,101589,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-03,101633,44,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-04,101610,-23,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-05,101604,-6,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-06,101644,40,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-07,101676,32,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-08,101736,60,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-09,101744,8,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-10,101737,-7,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-11,101739,2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-12,101723,-16,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-13,101757,34,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-14,101816,59,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-15,101922,106,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-16,102013,91,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-17,102094,81,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-18,102132,38,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-19,102204,72,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-20,102273,69,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-21,102322,49,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-22,102415,93,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-23,102525,110,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-24,102583,58,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-25,102633,50,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-26,102686,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-27,102748,62,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-28,102800,52,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-29,102897,97,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-06-30,102998,101,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-01,103121,123,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-02,103181,60,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-03,103242,61,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-04,103322,80,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-05,103406,84,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-06,103480,74,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-07,103560,80,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-08,103592,32,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-09,103609,17,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-10,103608,-1,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-11,103643,35,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-12,103649,6,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-13,103680,31,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-14,103766,86,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-15,103812,46,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-16,103891,79,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-17,103953,62,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-18,104037,84,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-19,104124,87,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-20,104196,72,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-21,104270,74,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-22,104346,76,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-23,104395,49,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-24,104431,36,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-25,104464,33,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-26,104509,45,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-27,104562,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-28,104641,79,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-29,104715,74,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-30,104769,54,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-07-31,104831,62,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-01,104867,36,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-02,104947,80,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-03,105014,67,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-04,105065,51,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-05,105141,76,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-06,105162,21,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-07,105160,-2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-08,105220,60,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-09,105293,73,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-10,105376,83,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-11,105459,83,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-12,105489,30,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-13,105508,19,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-14,105531,23,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-15,105586,55,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-16,105609,23,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-17,105660,51,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-18,105682,22,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-19,105701,19,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-20,105728,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-21,105810,82,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-22,105832,22,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-23,105855,23,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-24,105890,35,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-25,105972,82,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-26,105953,-19,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-27,105982,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-28,106011,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-29,106013,2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-30,106043,30,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-08-31,106122,79,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-01,106088,-34,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-02,106114,26,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-03,106086,-28,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-04,106114,28,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-05,106115,1,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-06,106126,11,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-07,106130,4,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-08,106154,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-09,106150,-4,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-10,106235,85,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-11,106182,-53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-12,106208,26,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-13,106233,25,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-14,106308,75,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-15,106310,2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-16,106281,-29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-17,106338,57,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-18,106362,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-19,106389,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-20,106403,14,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-21,106482,79,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-22,106645,163,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-23,106690,45,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-24,106695,5,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-25,106747,52,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-26,106773,26,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-27,106800,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-28,106827,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-29,106858,31,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-09-30,106889,31,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-01,106901,12,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-02,106918,17,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-03,106907,-11,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-04,106914,7,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-05,106929,15,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-06,106944,15,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-07,106944,0,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-08,106955,11,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-09,106952,-3,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-10,106946,-6,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-11,106944,-2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-12,106937,-7,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-13,106947,10,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-14,106949,2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-15,106953,4,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-16,106966,13,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-17,106980,14,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-18,106997,17,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-19,106997,0,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-20,107032,35,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-21,107043,11,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-22,107063,20,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-23,107076,13,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-24,107092,16,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-25,107127,35,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-26,107180,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-27,107209,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-28,107239,30,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-29,107244,5,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-30,107352,108,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-10-31,107570,218,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-01,107756,186,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-02,107769,13,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-03,107799,30,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-04,107807,8,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-05,107817,10,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-06,107825,8,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-07,107843,18,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-08,107870,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-09,107889,19,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-10,107902,13,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-11,107900,-2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-12,107924,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-13,107919,-5,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-14,107921,2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-15,107927,6,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-16,107948,21,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-17,107972,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-18,107996,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-19,107992,-4,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-20,107994,2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-21,108037,43,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-22,108059,22,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-23,108114,55,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-24,108124,10,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-25,108151,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-26,108165,14,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-27,108206,41,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-28,108243,37,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-29,108277,34,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-11-30,108321,44,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-01,108374,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-02,108394,20,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-03,108401,7,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-04,108401,0,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-05,108420,19,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-06,108418,-2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-07,108423,5,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-08,108452,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-09,108490,38,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-10,108516,26,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-11,108560,44,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-12,108616,56,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-13,108716,100,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-14,108808,92,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-15,108916,108,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-16,109002,86,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-17,109081,79,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-18,109181,100,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-19,109234,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-20,109278,44,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-21,109289,11,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-22,109327,38,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-23,109378,51,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-24,109423,45,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-25,109447,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-26,109496,49,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-27,109529,33,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-28,109564,35,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-29,109601,37,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-12-30,109612,11,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
